Country	Record	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	
Cyprus	GDP_MilUSD	0	0	0	0	0	4.899148e-01	5.760901e-01	7.348880e-01	9.640265e-01	1.288715e+00	2.154311e+00	2.087496e+00	2.159242e+00	2.160364e+00	2.278249e+00	2.430412e+00	3.090734e+00	3.704814e+00	4.278793e+00	4.563483e+00	5.591130e+00	5.770197e+00	6.912150e+00	6.590291e+00	7.425704e+00	9.826779e+00	9.899624e+00	9.594299e+00	1.035351e+01	1.061446e+01	1.018332e+01	1.056730e+01	1.161827e+01	1.457690e+01	1.742237e+01	1.870315e+01	2.040371e+01	2.407747e+01	2.783946e+01	2.594262e+01	2.556225e+01	2.742716e+01	2.501221e+01	2.405497e+01	2.330821e+01	1.955994e+01	
Czech Republic	PBA_GgCO2	2.125170e+05	2.126540e+05	2.132280e+05	2.121950e+05	1.798780e+05	1.874160e+05	1.926550e+05	2.035840e+05	1.972670e+05	2.077070e+05	1.998250e+05	2.001900e+05	2.006160e+05	2.006570e+05	2.030700e+05	1.981510e+05	1.957930e+05	1.956480e+05	1.903580e+05	1.819900e+05	1.718980e+05	1.557720e+05	1.449360e+05	1.417360e+05	1.353810e+05	135873	1.368780e+05	1.335450e+05	1.278010e+05	1.206400e+05	1.320990e+05	1.317940e+05	125297	1.290530e+05	1.307580e+05	1.272830e+05	1.294940e+05	1.306580e+05	1.255990e+05	1.167980e+05	1.213530e+05	1.198670e+05	1.178270e+05	1.134290e+05	1.109230e+05	1.110920e+05	
Czech Republic	CBA_GgCO2	2.126999e+05	2.126579e+05	2.131989e+05	2.122798e+05	1.803090e+05	1.879736e+05	1.937346e+05	2.050340e+05	1.995647e+05	2.104473e+05	2.029977e+05	2.036814e+05	2.043701e+05	2.046985e+05	2.080391e+05	2.037901e+05	2.012501e+05	2.011246e+05	1.934371e+05	1.780431e+05	1.069059e+05	1.063322e+05	1.057585e+05	1.140863e+05	1.145818e+05	1.179179e+05	1.226731e+05	1.140105e+05	1.135591e+05	1.077596e+05	1.169098e+05	1.134839e+05	1.155093e+05	1.180240e+05	1.185355e+05	1.169158e+05	1.162845e+05	1.191202e+05	1.196104e+05	1.141795e+05	1.159030e+05	1.133252e+05	1.125676e+05	1.075693e+05	1.065910e+05	1.064463e+05	
Czech Republic	PBA_MtCO2perCap	2.155767e+01	2.164018e+01	2.160883e+01	2.138574e+01	1.800858e+01	1.863238e+01	1.902589e+01	1.998517e+01	1.926041e+01	2.018073e+01	1.939259e+01	1.943481e+01	1.944929e+01	1.943625e+01	1.965787e+01	1.916888e+01	1.893142e+01	1.890809e+01	1.838271e+01	1.756479e+01	1.663526e+01	1.511091e+01	1.404538e+01	1.372101e+01	1.310107e+01	1.315674e+01	1.326949e+01	1.296034e+01	1.241465e+01	1.173100e+01	1.288134e+01	1.289998e+01	1.228773e+01	1.265970e+01	1.282306e+01	1.246502e+01	1.264725e+01	1.268669e+01	1.209473e+01	1.118333e+01	1.158566e+01	1.142016e+01	1.121010e+01	1.078810e+01	1.053865e+01	1.052883e+01	
Czech Republic	CBA_MtCO2perCap	2.157622e+01	2.164058e+01	2.160588e+01	2.139429e+01	1.805173e+01	1.868781e+01	1.913251e+01	2.012751e+01	1.948475e+01	2.044698e+01	1.970049e+01	1.977376e+01	1.981324e+01	1.982772e+01	2.013890e+01	1.971440e+01	1.945906e+01	1.943737e+01	1.868005e+01	1.718385e+01	1.034571e+01	1.031493e+01	1.024879e+01	1.104433e+01	1.108829e+01	1.141813e+01	1.189241e+01	1.106454e+01	1.103118e+01	1.047852e+01	1.140021e+01	1.110779e+01	1.132787e+01	1.157780e+01	1.162443e+01	1.144974e+01	1.135712e+01	1.156638e+01	1.151805e+01	1.093261e+01	1.106535e+01	1.079690e+01	1.070972e+01	1.023079e+01	1.012707e+01	1.008853e+01	
Czech Republic	Population	9858071	9826815	9867632	9922266	9988459	10058620	10125939	10186755	10242098	10292341	10304193	10300591	10314826	10323856	10330213	10337118	10342227	10347318	10355276	10361068	10333355	10308578	10319123	10329855	10333587	10327253	10315241	10304131	10294373	10283860	10255063	10216605	10196916	10193998	10197101	10211216	10238905	10298828	10384603	10443936	10474410	10496088	10510785	10514272	10525347	10551219	
Czech Republic	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.263783e+03	5.270213e+03	4.206897e+03	3.503786e+03	2.858258e+03	2.282156e+03	2.049838e+03	2.167187e+03	1.925509e+03	1.864045e+03	2.148850e+03	1.956108e+03	1.533686e+03	1.299623e+03	1.099028e+03	9.359732e+02	8.342987e+02	6.919785e+02	5.339980e+02	5.677247e+02	5.862011e+02	5.258501e+02	5.681805e+02	5.416806e+02	5.337507e+02	5.999914e+02	
Czech Republic	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.651710e+03	3.597524e+03	3.069736e+03	2.820271e+03	2.419130e+03	1.980578e+03	1.837110e+03	1.850178e+03	1.710934e+03	1.665027e+03	1.901769e+03	1.684346e+03	1.413881e+03	1.188556e+03	9.962976e+02	8.597379e+02	7.491929e+02	6.308729e+02	5.085369e+02	5.549967e+02	5.598747e+02	4.971514e+02	5.428188e+02	5.136974e+02	5.129054e+02	5.749006e+02	
Czech Republic	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.031585e+01	2.955706e+01	3.445199e+01	4.045225e+01	4.736487e+01	5.953711e+01	6.677505e+01	6.162136e+01	6.637259e+01	6.471946e+01	6.147427e+01	6.737562e+01	8.169665e+01	9.930033e+01	1.189760e+02	1.359900e+02	1.552130e+02	1.888180e+02	2.352050e+02	2.057300e+02	2.070160e+02	2.279490e+02	2.073760e+02	2.094020e+02	2.078180e+02	1.851560e+02	
Cote dIvoire	PBA_GgCO2	2.607000e+03	2.658000e+03	2.956000e+03	3.040000e+03	3.123000e+03	3.392000e+03	3.878000e+03	3.845000e+03	4.451000e+03	4.150000e+03	3.947000e+03	3.611000e+03	3.433000e+03	4.043000e+03	3.601000e+03	3.298000e+03	3.387000e+03	3.281000e+03	3.250000e+03	3.128000e+03	2.867000e+03	2.959000e+03	2.944000e+03	3.117000e+03	3.281000e+03	3.565000e+03	4.469000e+03	5.436000e+03	5.269000e+03	7.052000e+03	6.656000e+03	6.677000e+03	7.093000e+03	5.579000e+03	5.897000e+03	6.312000e+03	6.328000e+03	6.196000e+03	6.932000e+03	6.553000e+03	7.223000e+03	7.028000e+03	7.910000e+03	8.687000e+03	9.201000e+03	9.889000e+03	
Cote dIvoire	CBA_GgCO2	3.394915e+03	3.418245e+03	3.881956e+03	4.515298e+03	5.064062e+03	5.488125e+03	7.075373e+03	7.541019e+03	9.110180e+03	9.469304e+03	9.492085e+03	8.028356e+03	6.779395e+03	6.613398e+03	6.018928e+03	5.768899e+03	6.150907e+03	6.231282e+03	5.785645e+03	5.565539e+03	4.871752e+03	4.675824e+03	4.479895e+03	4.109874e+03	3.711492e+03	4.056138e+03	4.785616e+03	5.247341e+03	5.302195e+03	6.540838e+03	6.081231e+03	6.102028e+03	6.286064e+03	5.655989e+03	5.870923e+03	6.196830e+03	5.889075e+03	5.959069e+03	6.412118e+03	6.183223e+03	6.524494e+03	6.129285e+03	6.769945e+03	7.463374e+03	7.792308e+03	8.279619e+03	
Cote dIvoire	PBA_MtCO2perCap	4.973374e-01	4.843653e-01	5.142987e-01	5.048656e-01	4.950906e-01	5.134419e-01	5.607043e-01	5.312644e-01	5.880132e-01	5.244939e-01	4.775242e-01	4.184667e-01	3.813428e-01	4.308724e-01	3.686110e-01	3.246692e-01	3.210990e-01	2.999089e-01	2.866689e-01	2.663329e-01	2.356585e-01	2.348232e-01	2.256474e-01	2.308941e-01	2.351334e-01	2.474949e-01	3.008983e-01	3.553780e-01	3.349974e-01	4.369858e-01	4.029556e-01	3.958999e-01	4.127336e-01	3.189542e-01	3.312453e-01	3.481004e-01	3.423058e-01	3.284882e-01	3.598862e-01	3.328946e-01	3.587873e-01	3.410960e-01	3.748346e-01	4.017576e-01	4.152618e-01	4.356089e-01	
Cote dIvoire	CBA_MtCO2perCap	6.476480e-01	6.229042e-01	6.754009e-01	7.498746e-01	8.028080e-01	8.307291e-01	1.022999e+00	1.041944e+00	1.203529e+00	1.196769e+00	1.148391e+00	9.303794e-01	7.530653e-01	7.048060e-01	6.161187e-01	5.679149e-01	5.831267e-01	5.695877e-01	5.103275e-01	4.738767e-01	4.004429e-01	3.710687e-01	3.433684e-01	3.044420e-01	2.659847e-01	2.815914e-01	3.222161e-01	3.430444e-01	3.371079e-01	4.053110e-01	3.681590e-01	3.618080e-01	3.657789e-01	3.233557e-01	3.297805e-01	3.417488e-01	3.185627e-01	3.159270e-01	3.328956e-01	3.141098e-01	3.240905e-01	2.974779e-01	3.208103e-01	3.451672e-01	3.516844e-01	3.647159e-01	
Cote dIvoire	Population	5241914	5487594	5747633	6021405	6307936	6606395	6916302	7237451	7569558	7912390	8265549	8629121	9002400	9383289	9769105	10158033	10548148	10939987	11337122	11744698	12165909	12600967	13046907	13499696	13953779	14404340	14852193	15296390	15728482	16137824	16517948	16865376	17185421	17491539	17802516	18132702	18486392	18862172	19261647	19684909	20131707	20604172	21102641	21622490	22157107	22701556	
Cote dIvoire	PBA_GgCO2PerBnUSDGDP	1.791158e+03	1.677894e+03	1.598356e+03	1.211918e+03	1.017214e+03	8.711197e+02	8.318222e+02	6.137204e+02	5.633803e+02	4.539023e+02	3.878881e+02	4.282196e+02	4.536739e+02	5.912387e+02	5.263359e+02	4.726520e+02	3.698284e+02	3.252491e+02	3.169133e+02	3.205769e+02	2.655650e+02	2.820075e+02	2.639655e+02	2.821897e+02	3.946566e+02	3.240866e+02	3.681451e+02	4.637377e+02	4.177756e+02	5.697831e+02	6.210680e+02	5.965570e+02	5.744753e+02	3.644832e+02	3.562186e+02	3.694484e+02	3.554879e+02	3.045670e+02	2.861518e+02	2.699208e+02	2.902609e+02	2.768933e+02	2.925235e+02	2.778579e+02	2.688960e+02	3.113739e+02	
Cote dIvoire	CBA_GgCO2PerBnUSDGDP	2.332501e+03	2.157808e+03	2.099035e+03	1.800056e+03	1.649450e+03	1.409438e+03	1.517652e+03	1.203661e+03	1.153111e+03	1.035696e+03	9.328266e+02	9.520631e+02	8.959028e+02	9.671276e+02	8.797495e+02	8.267681e+02	6.716209e+02	6.177137e+02	5.641686e+02	5.703909e+02	4.512616e+02	4.456294e+02	4.016773e+02	3.720771e+02	4.464385e+02	3.687349e+02	3.942272e+02	4.476435e+02	4.204076e+02	5.284825e+02	5.674366e+02	5.451861e+02	5.091200e+02	3.695130e+02	3.546434e+02	3.627074e+02	3.308304e+02	2.929206e+02	2.646912e+02	2.546895e+02	2.621910e+02	2.414852e+02	2.503626e+02	2.387196e+02	2.277274e+02	2.606995e+02	
Cote dIvoire	GDP_MilUSD	1.455483e+00	1.584128e+00	1.849401e+00	2.508421e+00	3.070152e+00	3.893839e+00	4.662054e+00	6.265068e+00	7.900525e+00	9.142936e+00	1.017562e+01	8.432588e+00	7.567110e+00	6.838185e+00	6.841639e+00	6.977650e+00	9.158302e+00	1.008765e+01	1.025517e+01	9.757411e+00	1.079585e+01	1.049263e+01	1.115297e+01	1.104576e+01	8.313557e+00	1.100015e+01	1.213923e+01	1.172214e+01	1.261203e+01	1.237664e+01	1.071702e+01	1.119256e+01	1.234692e+01	1.530660e+01	1.655444e+01	1.708493e+01	1.780089e+01	2.034364e+01	2.422490e+01	2.427749e+01	2.488451e+01	2.538162e+01	2.704056e+01	3.126419e+01	3.421769e+01	3.175925e+01	
North Korea	PBA_GgCO2	9.194000e+04	9.230500e+04	9.587700e+04	9.834900e+04	1.023330e+05	1.069390e+05	1.114580e+05	1.173880e+05	1.062150e+05	1.137870e+05	1.203620e+05	1.235020e+05	1.290980e+05	1.338420e+05	1.372800e+05	1.425220e+05	1.400620e+05	1.350500e+05	1.384060e+05	1.400140e+05	1.340620e+05	1.294420e+05	1.129570e+05	1.043830e+05	9.519100e+04	8.880400e+04	7.827700e+04	7.589600e+04	6.273200e+04	6.829100e+04	7.346800e+04	7.629600e+04	7.308600e+04	7.461900e+04	7.616900e+04	7.940000e+04	8.084100e+04	6.759500e+04	7.458400e+04	7.277100e+04	6.883600e+04	5.664600e+04	5.697300e+04	5.800400e+04	6.134400e+04	6.299500e+04	
North Korea	CBA_GgCO2	9.131008e+04	9.162886e+04	9.509406e+04	9.709237e+04	1.000718e+05	1.041135e+05	1.078241e+05	1.123829e+05	1.005089e+05	1.054925e+05	1.096147e+05	1.120598e+05	1.190248e+05	1.239737e+05	1.268094e+05	1.322153e+05	1.304907e+05	1.246454e+05	1.250654e+05	1.258958e+05	1.155268e+05	1.060894e+05	9.665209e+04	8.737132e+04	7.701114e+04	6.651384e+04	6.216213e+04	5.630314e+04	4.776765e+04	5.247098e+04	5.112347e+04	5.570121e+04	5.260296e+04	5.496564e+04	5.473223e+04	5.760240e+04	5.857512e+04	4.784357e+04	5.047686e+04	5.021590e+04	4.480899e+04	3.533436e+04	3.570890e+04	3.616435e+04	3.762081e+04	3.881651e+04	
North Korea	PBA_MtCO2perCap	6.380114e+00	6.231619e+00	6.301638e+00	6.303211e+00	6.411791e+00	6.570858e+00	6.739090e+00	7.004548e+00	6.265033e+00	6.634299e+00	6.928439e+00	7.007868e+00	7.212487e+00	7.357238e+00	7.425358e+00	7.589798e+00	7.348869e+00	6.984905e+00	7.057745e+00	7.037510e+00	6.638588e+00	6.311101e+00	5.420700e+00	4.931582e+00	4.431911e+00	4.080378e+00	3.555377e+00	3.412463e+00	2.794923e+00	3.016154e+00	3.216607e+00	3.310964e+00	3.143747e+00	3.182159e+00	3.222135e+00	3.334268e+00	3.372605e+00	2.803382e+00	3.076412e+00	2.985868e+00	2.809575e+00	2.299751e+00	2.300698e+00	2.329880e+00	2.451135e+00	2.504242e+00	
North Korea	CBA_MtCO2perCap	6.336402e+00	6.185972e+00	6.250178e+00	6.222673e+00	6.270110e+00	6.397248e+00	6.519374e+00	6.705893e+00	5.928460e+00	6.150692e+00	6.309787e+00	6.358601e+00	6.649711e+00	6.814783e+00	6.859013e+00	7.040932e+00	6.846677e+00	6.446768e+00	6.377466e+00	6.327889e+00	5.720745e+00	5.172518e+00	4.638243e+00	4.127864e+00	3.585492e+00	3.056187e+00	2.823432e+00	2.531522e+00	2.128210e+00	2.317444e+00	2.238309e+00	2.417226e+00	2.262682e+00	2.344033e+00	2.315307e+00	2.418915e+00	2.443695e+00	1.984227e+00	2.082050e+00	2.060409e+00	1.828900e+00	1.434527e+00	1.442006e+00	1.452634e+00	1.503223e+00	1.543074e+00	
North Korea	Population	14410400	14812363	15214615	15603001	15960127	16274740	16539029	16758826	16953621	17151321	17372167	17623335	17899236	18191881	18487997	18778101	19058988	19334550	19610512	19895390	20194354	20510208	20838082	21166230	21478544	21763670	22016510	22240826	22444986	22641747	22840218	23043441	23248053	23449173	23639296	23813324	23969897	24111945	24243829	24371806	24500506	24631359	24763353	24895705	25026772	25155317	
North Korea	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
North Korea	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
North Korea	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DR Congo	PBA_GgCO2	2.898000e+03	2.927000e+03	3.011000e+03	3.029000e+03	3.183000e+03	3.127000e+03	3.066000e+03	3.176000e+03	3.198000e+03	3.541000e+03	3.501000e+03	3.744000e+03	3.002000e+03	3.939000e+03	3.845000e+03	3.588000e+03	3.354000e+03	3.688000e+03	3.829000e+03	3.636000e+03	3.319000e+03	2.796000e+03	2.529000e+03	2.384000e+03	3.177000e+03	3.159000e+03	3.255000e+03	3.261000e+03	3.268000e+03	3.092000e+03	2.576000e+03	2.507000e+03	2.625000e+03	3.048000e+03	2.310000e+03	2.591000e+03	2.656000e+03	2.899000e+03	2.985000e+03	2.922000e+03	3.040000e+03	3.475000e+03	3.689000e+03	4.436000e+03	4.858000e+03	4.934000e+03	
DR Congo	CBA_GgCO2	3.141072e+03	3.106197e+03	3.159832e+03	3.157149e+03	3.283630e+03	3.260905e+03	3.253465e+03	3.455689e+03	3.581528e+03	3.856340e+03	3.891672e+03	4.176441e+03	3.447766e+03	4.382474e+03	4.118050e+03	4.202764e+03	4.185288e+03	4.865231e+03	5.137311e+03	4.824077e+03	4.900996e+03	4.548180e+03	4.195363e+03	3.801996e+03	4.465258e+03	4.455409e+03	4.669907e+03	4.298478e+03	4.945275e+03	4.143583e+03	3.734557e+03	3.615020e+03	3.885493e+03	4.383635e+03	4.030886e+03	4.695849e+03	5.010642e+03	5.940186e+03	6.635726e+03	6.259909e+03	6.984761e+03	7.430705e+03	8.031912e+03	9.327632e+03	9.784047e+03	9.747361e+03	
DR Congo	PBA_MtCO2perCap	1.448283e-01	1.423423e-01	1.425596e-01	1.396457e-01	1.428502e-01	1.365367e-01	1.301536e-01	1.310088e-01	1.281860e-01	1.380158e-01	1.328279e-01	1.384147e-01	1.082149e-01	1.384626e-01	1.317201e-01	1.196572e-01	1.087933e-01	1.162617e-01	1.171353e-01	1.076917e-01	9.492980e-02	7.700526e-02	6.693339e-02	6.063850e-02	7.785999e-02	7.488689e-02	7.495683e-02	7.318494e-02	7.159139e-02	6.608498e-02	5.361231e-02	5.069868e-02	5.149946e-02	5.794434e-02	4.252980e-02	4.619400e-02	4.585094e-02	4.845001e-02	4.829372e-02	4.576702e-02	4.610342e-02	5.103736e-02	5.248171e-02	6.114163e-02	6.487971e-02	6.385665e-02	
DR Congo	CBA_MtCO2perCap	1.569759e-01	1.510568e-01	1.496062e-01	1.455537e-01	1.473664e-01	1.423834e-01	1.381116e-01	1.425459e-01	1.435591e-01	1.503066e-01	1.476500e-01	1.544019e-01	1.242837e-01	1.540514e-01	1.410741e-01	1.401591e-01	1.357577e-01	1.533731e-01	1.571586e-01	1.428804e-01	1.401780e-01	1.252624e-01	1.110359e-01	9.670610e-02	1.094318e-01	1.056194e-01	1.075396e-01	9.646852e-02	1.083351e-01	8.856035e-02	7.772448e-02	7.310600e-02	7.622887e-02	8.333558e-02	7.421333e-02	8.372059e-02	8.649949e-02	9.927632e-02	1.073581e-01	9.804840e-02	1.059281e-01	1.091348e-01	1.142663e-01	1.285633e-01	1.306682e-01	1.261520e-01	
DR Congo	Population	20009902	20563111	21120996	21690604	22282079	22902275	23556784	24242643	24948113	25656486	26357407	27049145	27741104	28448122	29190679	29985665	30829103	31721541	32688708	33763056	34962676	36309209	37783835	39314955	40804011	42183620	43424997	44558347	45647949	46788238	48048664	49449015	50971407	52602208	54314855	56089536	57926840	59834875	61809278	63845097	65938712	68087376	70291160	72552861	74877030	77266814	
DR Congo	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.439574e+02	5.594087e+02	5.639273e+02	5.353747e+02	5.257640e+02	6.563001e+02	1.349536e+02	3.370444e+02	3.007549e+02	3.410324e+02	2.243267e+02	2.165576e+02	1.857796e+02	1.771569e+02	1.554197e+02	1.599976e+02	1.481244e+02	1.457084e+02	1.343251e+02	1.477937e+02	1.481898e+02	1.400203e+02	
DR Congo	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.645295e+02	7.889820e+02	8.090593e+02	7.057026e+02	7.956082e+02	8.795064e+02	1.956490e+02	4.860080e+02	4.451737e+02	4.904730e+02	3.914438e+02	3.924824e+02	3.504802e+02	3.630026e+02	3.455017e+02	3.427688e+02	3.403335e+02	3.115729e+02	2.924607e+02	3.107676e+02	2.984553e+02	2.766171e+02	
DR Congo	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.840530e+00	5.647034e+00	5.772021e+00	6.091061e+00	6.215717e+00	4.711259e+00	1.908805e+01	7.438189e+00	8.728039e+00	8.937567e+00	1.029748e+01	1.196448e+01	1.429651e+01	1.636403e+01	1.920606e+01	1.826277e+01	2.052329e+01	2.384901e+01	2.746322e+01	3.001481e+01	3.278228e+01	3.523774e+01	
Denmark	PBA_GgCO2	6.205000e+04	5.784900e+04	5.985800e+04	5.911700e+04	5.281700e+04	5.487200e+04	6.063200e+04	6.233300e+04	6.240800e+04	6.588200e+04	6.520500e+04	5.492300e+04	5.731300e+04	5.383400e+04	5.548800e+04	6.320800e+04	6.389300e+04	6.196300e+04	5.803900e+04	5.236800e+04	5.301900e+04	6.360100e+04	5.788400e+04	6.018000e+04	6.415800e+04	6.090000e+04	7.426200e+04	6.442600e+04	6.045900e+04	5.743400e+04	5.329700e+04	5.489500e+04	5.446000e+04	5.991500e+04	5.434700e+04	5.085600e+04	5.876100e+04	5.398500e+04	5.073000e+04	4.849200e+04	4.821600e+04	4.308100e+04	4.174800e+04	4.364500e+04	4.023800e+04	3.690800e+04	
Denmark	CBA_GgCO2	5.887606e+04	5.618712e+04	5.949149e+04	6.127242e+04	5.542856e+04	5.741356e+04	6.531608e+04	6.608277e+04	6.766975e+04	7.109475e+04	6.759898e+04	5.702555e+04	5.913038e+04	5.604395e+04	5.729359e+04	6.457696e+04	6.833568e+04	6.701313e+04	6.264819e+04	5.668822e+04	5.817748e+04	6.199797e+04	6.581846e+04	6.753916e+04	7.220188e+04	7.098645e+04	8.214249e+04	6.882288e+04	7.207824e+04	6.795086e+04	6.433417e+04	6.436484e+04	6.729736e+04	7.605570e+04	7.247800e+04	7.146432e+04	7.730554e+04	7.601798e+04	7.396937e+04	6.954733e+04	6.838931e+04	6.403802e+04	6.271003e+04	6.405459e+04	6.169374e+04	5.903706e+04	
Denmark	PBA_MtCO2perCap	1.258938e+01	1.165576e+01	1.199176e+01	1.177193e+01	1.046856e+01	1.084456e+01	1.195285e+01	1.224997e+01	1.222668e+01	1.287562e+01	1.272783e+01	1.072386e+01	1.119874e+01	1.052618e+01	1.085527e+01	1.236054e+01	1.247780e+01	1.208557e+01	1.131471e+01	1.020303e+01	1.031310e+01	1.233941e+01	1.119317e+01	1.159844e+01	1.232343e+01	1.163685e+01	1.411000e+01	1.219037e+01	1.139829e+01	1.079222e+01	9.981429e+00	1.024393e+01	1.013034e+01	1.111477e+01	1.005584e+01	9.384009e+00	1.080707e+01	9.884759e+00	9.234347e+00	8.779860e+00	8.691196e+00	7.733676e+00	7.466237e+00	7.773024e+00	7.130004e+00	6.502464e+00	
Denmark	CBA_MtCO2perCap	1.194542e+01	1.132091e+01	1.191833e+01	1.220114e+01	1.098618e+01	1.134686e+01	1.287626e+01	1.298690e+01	1.325754e+01	1.389438e+01	1.319512e+01	1.113438e+01	1.155384e+01	1.095829e+01	1.120850e+01	1.262825e+01	1.334542e+01	1.307057e+01	1.221328e+01	1.104475e+01	1.131651e+01	1.202840e+01	1.272747e+01	1.301677e+01	1.386849e+01	1.356419e+01	1.560732e+01	1.302233e+01	1.358885e+01	1.276840e+01	1.204846e+01	1.201109e+01	1.251827e+01	1.410902e+01	1.341062e+01	1.318668e+01	1.421771e+01	1.391904e+01	1.346459e+01	1.259209e+01	1.232754e+01	1.149577e+01	1.121510e+01	1.140790e+01	1.093187e+01	1.040117e+01	
Denmark	Population	4928757	4963126	4991596	5021861	5045297	5059862	5072596	5088419	5104248	5116801	5123027	5121572	5117810	5114297	5111619	5113691	5120534	5127024	5129516	5132594	5140939	5154298	5171370	5188628	5206180	5233373	5263074	5284991	5304219	5321799	5339616	5358783	5375931	5390574	5404523	5419432	5437272	5461438	5493621	5523095	5547683	5570572	5591572	5614932	5643475	5676002	
Denmark	PBA_GgCO2PerBnUSDGDP	3.678965e+03	3.073290e+03	2.606333e+03	1.940834e+03	1.557998e+03	1.363243e+03	1.365533e+03	1.255033e+03	1.035279e+03	9.370245e+02	9.200978e+02	8.948468e+02	9.565510e+02	8.944249e+02	9.457092e+02	1.015869e+03	7.277084e+02	5.676867e+02	5.041959e+02	4.680437e+02	3.839314e+02	4.576764e+02	3.790924e+02	4.209481e+02	4.108873e+02	3.291767e+02	3.957854e+02	3.712501e+02	3.415917e+02	3.227264e+02	3.246669e+02	3.331189e+02	3.048675e+02	2.747185e+02	2.163125e+02	1.922286e+02	2.076647e+02	1.689671e+02	1.438773e+02	1.516503e+02	1.507640e+02	1.261526e+02	1.284506e+02	1.287740e+02	1.162548e+02	1.250733e+02	
Denmark	CBA_GgCO2PerBnUSDGDP	3.490781e+03	2.985001e+03	2.590375e+03	2.011598e+03	1.635034e+03	1.426386e+03	1.471026e+03	1.330532e+03	1.122566e+03	1.011164e+03	9.538788e+02	9.291031e+02	9.868830e+02	9.311421e+02	9.764827e+02	1.037871e+03	7.783082e+02	6.139545e+02	5.442368e+02	5.066560e+02	4.212859e+02	4.461409e+02	4.310566e+02	4.724240e+02	4.624028e+02	3.836960e+02	4.377851e+02	3.965868e+02	4.072401e+02	3.818215e+02	3.919016e+02	3.905847e+02	3.767311e+02	3.487258e+02	2.884777e+02	2.701252e+02	2.732021e+02	2.379279e+02	2.097874e+02	2.174972e+02	2.138429e+02	1.875204e+02	1.929468e+02	1.889923e+02	1.782443e+02	2.000639e+02	
Denmark	GDP_MilUSD	1.686616e+01	1.882315e+01	2.296636e+01	3.045958e+01	3.390056e+01	4.025107e+01	4.440170e+01	4.966642e+01	6.028134e+01	7.030979e+01	7.086747e+01	6.137699e+01	5.991630e+01	6.018840e+01	5.867343e+01	6.222060e+01	8.780028e+01	1.091500e+02	1.151120e+02	1.118870e+02	1.380950e+02	1.389650e+02	1.526910e+02	1.429630e+02	1.561450e+02	1.850070e+02	1.876320e+02	1.735380e+02	1.769920e+02	1.779650e+02	1.641590e+02	1.647910e+02	1.786350e+02	2.180960e+02	2.512430e+02	2.645600e+02	2.829610e+02	3.195000e+02	3.525920e+02	3.197620e+02	3.198110e+02	3.414990e+02	3.250120e+02	3.389270e+02	3.461190e+02	2.950910e+02	
Djibouti	PBA_GgCO2	9.800000e+01	9.800000e+01	1.370000e+02	1.230000e+02	1.340000e+02	1.590000e+02	5.200000e+02	4.820000e+02	4.710000e+02	6.970000e+02	6.860000e+02	6.830000e+02	6.070000e+02	4.940000e+02	3.760000e+02	3.930000e+02	3.950000e+02	5.520000e+02	5.100000e+02	9.620000e+02	8.050000e+02	9.610000e+02	7.970000e+02	7.760000e+02	4.760000e+02	5.080000e+02	5.130000e+02	5.540000e+02	6.050000e+02	6.090000e+02	7.420000e+02	8.200000e+02	8.240000e+02	8.760000e+02	8.970000e+02	9.590000e+02	1.046000e+03	1.121000e+03	1.180000e+03	1.204000e+03	1.277000e+03	1.337000e+03	1.342000e+03	1.432000e+03	1.539000e+03	1.575000e+03	
